Season,Team,Conference,Number,Player,Yr,Pos,Ht,GP,GS,S,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,TB,PTS,BHE,Trpl Dbl,SrvAtt,RetAtt,Dbl Dbl,Hometown,High School,TeamID
2024-2025,Morgan St.,MEAC,18,Jordan WILLIAMS,Fr,NA,-,4,0,5,NA,2,2,6,0,NA,NA,NA,NA,NA,1,1,NA,NA,3.5,1,NA,NA,NA,NA,NA,NA,NA
2024-2025,N.C. Central,MEAC,16,Addie Reid,Fr,MH,5-9,3,0,5,NA,3,6,17,-0.176,NA,NA,NA,1,1,NA,NA,2,NA,3,NA,NA,NA,1,NA,"Hillsborough, NC",Cedar Ridge HS,NA
2024-2025,Norfolk St.,MEAC,2,Jasmine Mataira,Fr,S,5-7,28,0,97,NA,11,3,41,0.195,134,35,24,120,3,NA,1,NA,NA,46.5,NA,NA,NA,9,NA,"Lehi, UT",NA,NA
2024-2025,Norfolk St.,MEAC,8,Tehani Moniz,Fr,OH,5-9,1,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.5,NA,NA,NA,NA,NA,"Las Vegas, NV",NA,NA
2024-2025,Norfolk St.,MEAC,13,Reagan Chisholm,Fr,MB,5-11,18,13,57,NA,46,11,106,0.33,2,1,2,7,NA,5,39,6,NA,71.5,1,NA,NA,4,NA,"Charlotte, NC",Mallard Creek HS,NA
2024-2025,Norfolk St.,MEAC,14,Mariyah Young,Fr,S,5-8,3,0,5,NA,0,0,0,NA,NA,1,5,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"Mill Creek, WA",North Creek HS,NA
2024-2025,Norfolk St.,MEAC,15,Erin Armstrong,Fr,MB,5-10,4,1,4,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"Detroit, MI",NA,NA
2024-2025,South Carolina St.,MEAC,5,Hedia Lewis,Fr,OH,5-9,16,2,37,NA,41,49,186,-0.043,2,NA,3,21,11,1,6,3,NA,45,NA,NA,NA,76,NA,"Renton, WA",The Bush School,NA
2024-2025,South Carolina St.,MEAC,6,Macey McCoy,Fr,S,5-8,14,1,30,NA,1,0,12,0.083,65,2,4,35,NA,NA,NA,NA,NA,3,1,NA,NA,1,NA,"Vancouver, WA",Columbia River,NA
2024-2025,South Carolina St.,MEAC,7,Taelyn Graham,Fr,MB,5-10,13,6,25,NA,12,17,55,-0.091,NA,NA,NA,5,NA,1,4,1,NA,15,NA,NA,NA,1,NA,"Jacksonville, FL",Trinity Christian Academy,NA
2024-2025,UMES,MEAC,2,Gabrielle McCoy,Fr,OPP,5-10,11,0,26,NA,12,20,66,-0.121,NA,NA,NA,2,NA,3,6,NA,NA,18,NA,NA,NA,1,NA,"Mcdonough, GA",Eagles Landing High School,NA
2024-2025,UMES,MEAC,4,Jocelyn Torres,Fr,S,5-7,14,1,32,NA,0,4,16,-0.25,52,4,7,27,2,NA,NA,NA,NA,4,NA,NA,NA,3,NA,"Brookeville, MD",Georgetown Day School,NA
2024-2025,UMES,MEAC,5,Alivia Proctor,Fr,DS,5-7,26,7,74,NA,0,3,11,-0.273,9,12,19,97,19,NA,NA,NA,NA,12,NA,NA,NA,195,NA,"Phoenix, AZ",Mountain Pointe High School,NA
2024-2025,UMES,MEAC,7,Jayda Hutchins,Fr,S,5-7,1,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Henderson, NV",Liberty High School,NA
2024-2025,UMES,MEAC,15,Jaelyn Stewart,Fr,DS,5-8,10,0,23,NA,0,1,1,-1,5,NA,NA,14,6,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,"Crofton, MD",Crofton High School,NA
2024-2025,UMES,MEAC,18,Lilliana Montes,Fr,MB,6-4,26,24,91,NA,131,42,314,0.283,5,7,9,29,NA,21,63,7,NA,190.5,NA,NA,NA,6,NA,"Murrieta, CA",Vista Murrieta High School,NA
2024-2025,UMES,MEAC,35,Rayah Howell,Fr,MB,5-10,25,15,78,NA,76,47,246,0.118,NA,1,NA,17,NA,4,23,1,NA,92.5,NA,NA,NA,1,NA,"Reisterstown, MD",Garrison Forest School,NA
2024-2025,Belmont,MVC,2,Madison Lansdown,Fr,L/DS,5-5,20,6,57,NA,0,2,6,-0.333,13,9,12,72,20,NA,NA,NA,NA,9,NA,NA,NA,252,NA,"Murfreesboro, TN",Siegel HS,NA
2024-2025,Belmont,MVC,5,Teagan Brandsma,Fr,OH,6-1,3,1,3,NA,0,2,2,-1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parker, CO",Lutheran High Schools,NA
2024-2025,Belmont,MVC,7,Alivia Keegan,Fr,S,5-9,30,22,112,NA,145,83,422,0.147,297,22,37,204,2,NA,19,8,NA,176.5,1,1,NA,10,NA,"Genoa, IL",Genoa-Kingston High School,NA
2024-2025,Belmont,MVC,15,Lucy Kay,Fr,MB,6-1,29,19,95,NA,215,71,467,0.308,5,NA,1,16,NA,6,53,10,NA,247.5,NA,NA,NA,3,NA,"Fishers, IN",Fishers HS,NA
2024-2025,Belmont,MVC,21,Alexia Smollen,Fr,MB,6-0,15,9,33,NA,50,28,113,0.195,NA,NA,NA,3,NA,3,15,7,NA,60.5,1,NA,NA,NA,NA,"Chapel Hill, NC",Chapel Hill High,NA
2024-2025,Belmont,MVC,22,Mialee Dabbelt,Fr,OH,6-0,21,6,52,NA,59,39,209,0.096,1,3,6,35,16,3,11,2,NA,70.5,NA,NA,NA,113,NA,"Centerville, OH",Centerville HS,NA
2024-2025,Bradley,MVC,12,Maria Drapp,Fr,S,5-10,31,20,115,NA,33,7,120,0.217,634,43,29,278,NA,NA,4,NA,NA,78,2,NA,NA,2,NA,"Cincinnati, OH",Mercy McAuley High School,NA
2024-2025,Bradley,MVC,25,Dakota Elliott,Fr,MB,5-10,18,11,49,NA,57,22,167,0.21,3,NA,NA,8,1,4,14,1,NA,68,1,NA,NA,3,NA,"Indianapolis, IN",Perry Meridian High School,NA
2024-2025,Bradley,MVC,27,Myia McCoy,Fr,OH,5-10,6,0,10,NA,6,8,34,-0.059,NA,NA,NA,5,2,NA,NA,NA,NA,6,NA,NA,NA,27,NA,"Greenwood, AR",Greenwood High School,NA
2024-2025,Drake,MVC,6,Bliss Beck,Fr,MB,6-2,30,30,111,NA,137,20,371,0.315,3,4,3,43,NA,15,97,6,NA,204.5,2,NA,NA,4,NA,"Tiffin, IA",Clear Creek-Amana,NA
2024-2025,Evansville,MVC,2,Jenna Heidbreder,Fr,OH,6-0,17,14,63,NA,56,51,252,0.02,3,10,21,67,17,2,10,1,NA,73,NA,NA,NA,200,NA,"Floyds Knobs, IN",Floyd Central,NA
2024-2025,Evansville,MVC,4,Sabrina Ripple,Fr,MB,6-0,8,0,9,NA,0,0,1,0,NA,NA,1,1,NA,NA,3,NA,NA,1.5,NA,NA,NA,NA,NA,"Reynoldsburg, OH",Reynoldsburg,NA
2024-2025,Evansville,MVC,8,Josdarilee Caraballo,Fr,OH,6-0,30,12,116,NA,52,47,282,0.018,15,6,11,144,28,1,6,2,NA,62,NA,NA,NA,647,NA,"Ceiba, Puerto Rico",Notre Dame,NA
2024-2025,Illinois St.,MVC,1,Ruth Ziegler,Fr,OPP,6-3,26,14,78,NA,144,65,383,0.206,5,NA,1,30,NA,6,21,2,NA,160.5,NA,NA,NA,2,NA,"Gurnee, IL",Warren Township,NA
2024-2025,Illinois St.,MVC,2,Khenedi Guest,Fr,MB,6-2,30,30,118,NA,273,99,585,0.297,5,10,23,66,1,20,79,24,NA,342.5,NA,NA,NA,10,NA,"Benton, AR",Benton,NA
2024-2025,Illinois St.,MVC,10,Oliwia Caputa,Fr,OH,5-8,23,13,73,NA,120,70,376,0.133,13,7,24,128,21,1,12,1,NA,134,1,NA,NA,391,NA,"Krzywiec, Poland",Szkola Mistrzostwa Sportowego w Zywcu,NA
2024-2025,Illinois St.,MVC,15,Lilly Croshaw,Fr,OPP,6-3,4,0,6,NA,3,3,9,0,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"Justin, TX",Northwest High School,NA
2024-2025,Illinois St.,MVC,17,Lauren Salata,Fr,OH,5-9,29,0,98,NA,0,0,4,0,9,19,15,128,4,NA,NA,NA,NA,19,NA,NA,NA,65,NA,"Westchester, IL",Nazareth Academy,NA
2024-2025,Illinois St.,MVC,18,Olivia Baierl,Fr,L,5-9,27,0,87,NA,1,0,5,0.2,26,10,11,131,14,NA,1,NA,NA,11.5,NA,NA,NA,239,NA,"Howards Grove, WI",Howards Grove,NA
2024-2025,Indiana St.,MVC,2,Chloe Gilley,Fr,L/DS,5-4,26,1,81,NA,3,0,7,0.429,33,5,18,217,27,NA,NA,NA,NA,8,NA,NA,NA,397,NA,"Columbus, IN",Columbus East,NA
2024-2025,Indiana St.,MVC,9,Anna Ptacin,Fr,MB,6-2,13,9,31,NA,13,8,42,0.119,NA,NA,NA,5,1,1,15,NA,NA,21.5,NA,NA,NA,3,NA,"Roscoe, IL",Hononegah,NA
2024-2025,Indiana St.,MVC,11,Emmy Sher,Fr,L/DS,5-8,19,0,56,NA,3,0,5,0.6,13,13,18,75,14,NA,NA,NA,NA,16,NA,NA,NA,114,NA,"Lenexa, KS",Olathe Northwest,NA
2024-2025,Indiana St.,MVC,12,Josilyn Wadas,Fr,MB,6-1,10,4,22,NA,13,9,43,0.093,3,NA,NA,6,NA,1,10,1,NA,19,NA,NA,NA,6,NA,"Mundelein, IL",Mundelein,NA
2024-2025,Indiana St.,MVC,14,Curry Kendall,Fr,OH,6-1,26,19,78,NA,204,116,614,0.143,12,5,27,146,11,7,19,3,NA,225.5,NA,NA,NA,86,NA,"Tulsa, OK",Bishop Kelley,NA
2024-2025,Missouri St.,MVC,3,Kya Johnson,Fr,DS,5-7,21,17,84,NA,4,3,28,0.036,46,12,16,202,21,NA,NA,3,NA,16,NA,NA,NA,409,NA,"Springfield, MO",NA,NA
2024-2025,Missouri St.,MVC,5,Reagan Baade,Fr,DS,5-8,14,11,47,NA,0,0,2,0,5,5,7,95,13,NA,NA,NA,NA,5,NA,NA,NA,220,NA,"Ozark, MO",NA,NA
2024-2025,Missouri St.,MVC,6,Aniya Joseph,Fr,OH,6-0,17,17,63,NA,224,86,647,0.213,11,11,21,177,17,2,23,7,NA,248.5,NA,NA,NA,335,NA,"San Antonio, TX",NA,NA
2024-2025,Missouri St.,MVC,7,Lexi Weinberg,Fr,OH,6-1,24,9,75,NA,165,54,541,0.205,2,10,7,53,7,3,12,1,NA,184,NA,NA,NA,59,NA,"Fort Lauderdale, FL",NA,NA
2024-2025,Missouri St.,MVC,10,Riley Ourth,Fr,DS,5-9,25,0,76,NA,2,0,15,0.133,22,9,18,109,25,NA,NA,NA,NA,11,NA,NA,NA,362,NA,"Olathe, KS",NA,NA
2024-2025,Missouri St.,MVC,16,Rilynn Finley,Fr,OH,6-0,30,7,110,NA,373,195,1064,0.167,1,NA,NA,72,4,6,23,10,NA,390.5,NA,NA,NA,66,NA,"Republic, MO",NA,NA
2024-2025,Southern Ill.,MVC,4,Ava  Czarnecki,Fr,OH,5-7,2,0,7,NA,0,0,1,0,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,"Mount Vernon, IA",Lisbon,NA
2024-2025,Southern Ill.,MVC,9,Kaelin Pribyl,Fr,OH,6-0,7,0,13,NA,8,5,34,0.088,NA,NA,1,7,1,NA,1,NA,NA,8.5,NA,NA,NA,11,NA,"Omaha, NE",Millard West High,NA
2024-2025,Southern Ill.,MVC,14,Avery  Parris,Fr,MH,6-2,28,5,108,NA,120,74,414,0.111,1,NA,NA,39,NA,16,51,3,NA,161.5,1,NA,NA,4,NA,"Evansville, IN",Reitz Memorial,NA
2024-2025,Southern Ill.,MVC,18,Eva Krakwoski,Fr,MH,6-0,26,25,92,NA,137,60,375,0.205,3,NA,NA,27,NA,15,64,5,NA,184,NA,NA,NA,4,NA,"Roselle, IL",James B. Conant,NA
2024-2025,UIC,MVC,10,Mihaela Harizanova,Fr,S,6-0,33,1,125,NA,8,6,44,0.045,593,36,39,187,NA,NA,NA,NA,NA,44,NA,NA,NA,3,NA,"Sofia, Bulgaria",NA,NA
2024-2025,UIC,MVC,16,Antonie Kelnárová,Fr,OH,-,32,24,105,NA,257,128,675,0.191,12,14,37,211,31,6,33,1,NA,293.5,NA,NA,NA,530,NA,"Prague, Czechia",NA,NA
2024-2025,UIC,MVC,23,Mia Telechbush,Fr,L,5-5,30,0,82,NA,1,0,2,0.5,8,8,15,22,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"Lexington, KY",Dunbar,NA
2024-2025,UIC,MVC,24,Hannah Ditsworth,Fr,MB,6-2,13,1,20,NA,11,4,38,0.184,1,NA,NA,NA,NA,5,14,1,NA,23,NA,NA,NA,NA,NA,"Bondurant, IA",Bondurant-Farrar High School,NA
2024-2025,UNI,MVC,6,Reese Booth,Fr,S,5-8,34,0,116,NA,18,4,48,0.292,565,26,43,185,NA,NA,NA,NA,NA,44,1,NA,NA,2,NA,"Omaha, NE",Elkhorn North HS,NA
2024-2025,UNI,MVC,11,Isabelle Elliott,Fr,OH,6-1,1,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sumner, IA",Sumner-Fredricksburg HS,NA
2024-2025,Valparaiso,MVC,3,Lindley Martin,Fr,DS,5-6,7,0,7,NA,0,0,0,NA,NA,2,2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"North Judson, IN",North Judson-San Pierre,NA
2024-2025,Valparaiso,MVC,4,Jordyn Gove,Fr,OH,6-0,27,18,88,NA,238,118,742,0.162,9,16,28,163,19,8,30,5,NA,277,NA,NA,NA,460,NA,"Amarillo, TX",Randall,NA
2024-2025,Valparaiso,MVC,5,Drew Glaser,Fr,RS,6-0,16,2,42,NA,60,23,158,0.234,1,NA,NA,12,NA,1,16,1,NA,69,NA,NA,NA,1,NA,"Edwardsburg, MI",Edwardsburg,NA
2024-2025,Valparaiso,MVC,8,Kadence Brumitt,Fr,OH,5-9,25,11,62,NA,109,63,383,0.12,5,7,22,123,26,1,9,7,NA,121.5,NA,NA,NA,410,NA,"Niles, MI",Brandywine,NA
2024-2025,Valparaiso,MVC,10,Ava Helming,Fr,OH,6-0,32,17,118,NA,293,114,696,0.257,4,NA,2,63,NA,5,73,6,NA,334.5,1,NA,NA,2,NA,"Johnston, IA",Johnston,NA
2024-2025,Valparaiso,MVC,17,Danica Goch,Fr,DS,5-8,7,0,8,NA,0,0,0,NA,1,1,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"Baroda, MI",Lakeshore,NA
2024-2025,Valparaiso,MVC,23,Lilly Merk,Fr,OH,6-0,23,19,82,NA,126,45,299,0.271,10,20,34,28,NA,7,68,5,NA,187,NA,NA,NA,4,NA,"Terre Haute, IN",Terre Haute South Vigo,NA
2024-2025,Valparaiso,MVC,27,Jessica Pickett,Fr,MH,6-6,32,32,122,NA,174,35,420,0.331,1,NA,NA,33,1,33,106,15,NA,260,NA,NA,NA,5,NA,"Carmel, IN",Carmel,NA
2024-2025,Valparaiso,MVC,31,Mia Liberti,Fr,DS,5-6,22,0,56,NA,0,0,0,NA,4,10,7,22,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,"Chicago, IL",De La Salle Institute,NA
2024-2025,Air Force,Mountain West,3,Alysa Walker,Fr,OH,5-8,17,1,44,NA,2,5,25,-0.12,NA,NA,3,44,4,NA,2,NA,NA,3,NA,NA,NA,112,NA,"San Antonio, TX",Keystone School,NA
2024-2025,Air Force,Mountain West,8,Lainie Stapleton,Fr,MB,6-4,4,4,14,NA,11,3,31,0.258,NA,NA,NA,2,NA,NA,12,NA,NA,17,NA,NA,NA,NA,NA,"Jacksonville, FL",Beachside,NA
2024-2025,Air Force,Mountain West,9,Brooksie Isham,Fr,OH,5-11,12,9,40,NA,56,38,199,0.09,1,NA,NA,22,NA,NA,19,8,NA,65.5,NA,NA,NA,3,NA,"Salem, OR",South Salem,NA
2024-2025,Air Force,Mountain West,11,Mia Loyd,Fr,S,5-8,29,29,101,NA,9,3,45,0.133,489,22,42,191,1,NA,3,1,NA,32.5,1,NA,NA,3,NA,"Terre Haute, IN",Terre Haute South Vigo,NA
2024-2025,Air Force,Mountain West,15,Kiera King,Fr,S,5-9,3,0,3,NA,0,1,1,-1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palos Heights, IL",Lincoln Way Central,NA
2024-2025,Air Force,Mountain West,44,Grace Fiaseu,Fr,MB,6-0,29,29,101,NA,166,44,399,0.306,18,23,41,59,1,11,78,5,NA,239,NA,NA,NA,24,NA,"Ewa Beach, HI",Punahou School,NA
2024-2025,Boise St.,Mountain West,1,Kendall Hastings,Fr,MB,6-2,9,2,18,NA,22,12,50,0.2,NA,NA,NA,1,NA,NA,19,1,NA,31.5,NA,NA,NA,1,NA,"Sequim, WA",Sequim,NA
2024-2025,Boise St.,Mountain West,2,Kiki Remensperger,Fr,S,5-9,29,20,109,NA,104,29,258,0.291,575,34,21,316,2,NA,37,6,NA,156.5,2,2,NA,10,NA,"San Diego, CA",Poway,NA
2024-2025,Boise St.,Mountain West,3,Lilli Etter,Fr,S,5-10,29,25,106,NA,53,22,158,0.196,486,21,23,236,NA,NA,19,2,NA,83.5,3,NA,NA,8,NA,"Spokane, WA",Gonzaga,NA
2024-2025,Boise St.,Mountain West,6,Katelyn Van Kirk,Fr,OH,6-2,10,0,11,NA,8,5,31,0.097,NA,NA,NA,1,NA,NA,1,2,NA,8.5,NA,NA,NA,NA,NA,"Bozeman, MT",Manhattan Christian,NA
2024-2025,Colorado St.,Mountain West,11,Jordyn Tynsky,Fr,DS,5-8,26,0,80,NA,0,0,0,NA,17,19,17,37,1,NA,NA,NA,NA,19,NA,NA,NA,9,NA,"Decatur, TX",Denton Guyer,NA
2024-2025,Colorado St.,Mountain West,26,Maria Brun,Fr,OH,6-1,27,25,101,NA,156,65,483,0.188,11,42,38,96,24,8,34,5,NA,223,NA,NA,NA,317,NA,"Barcelona, Spain",CV Sant Cugat Club,NA
2024-2025,Colorado St.,Mountain West,33,Kekua Richards,Fr,MB,6-7,11,0,13,NA,13,2,21,0.524,NA,1,1,1,NA,NA,7,NA,NA,17.5,NA,NA,NA,NA,NA,"Pa'ia, HI",Seabury Hall,NA
2024-2025,Fresno St.,Mountain West,10,Alivia Schneider,Fr,OH,6-0,18,0,54,NA,0,0,0,NA,2,5,11,14,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"Taylor, AZ",Snowflake,NA
2024-2025,Fresno St.,Mountain West,14,Greta Brown,Fr,L/DS,5-8,13,0,20,NA,0,0,0,NA,NA,NA,5,12,2,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,"Highland, UT",Lone Peak,NA
2024-2025,Nevada,Mountain West,0,Malia Pilimai,Fr,OH,5-10,8,0,10,NA,7,3,13,0.308,NA,NA,NA,1,1,NA,1,NA,NA,7.5,NA,NA,NA,3,NA,"Granite Bay, CA",Granite Bay HS,NA
2024-2025,Nevada,Mountain West,3,Kinsley Singleton,Fr,L/DS,5-4,29,0,116,NA,2,1,12,0.083,94,20,33,428,23,NA,NA,NA,NA,22,NA,NA,NA,504,NA,"Phoenix, AZ",O'Connor HS,NA
2024-2025,Nevada,Mountain West,5,Summer Suppik,Fr,L/DS,5-5,19,0,30,NA,0,0,0,NA,1,3,7,9,4,NA,NA,NA,NA,3,NA,NA,NA,26,NA,"Redondo Beach, CA",Redondo Union HS,NA
2024-2025,Nevada,Mountain West,15,Lara Pacheco,Fr,L/DS,5-8,23,7,65,NA,1,3,10,-0.2,13,3,5,46,11,NA,NA,NA,NA,4,NA,NA,NA,134,NA,"Reno, NV",Reno HS,NA
2024-2025,New Mexico,Mountain West,1,Reagan Miller,Fr,MB,6-1,15,6,32,NA,18,10,61,0.131,NA,NA,NA,4,1,3,8,1,NA,25,NA,NA,NA,4,NA,"Birmingham, AL",Hoover HS,NA
2024-2025,New Mexico,Mountain West,12,Seenane Brewer,Fr,OH,5-10,17,1,36,NA,45,30,135,0.111,3,1,5,31,12,NA,4,1,NA,48,NA,NA,NA,112,NA,"Lawrence, KS",Lawrence HS,NA
2024-2025,New Mexico,Mountain West,13,Zoe Leonard,Fr,MB,6-2,1,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phoenix, AZ",Arcadia HS,NA
2024-2025,San Diego St.,Mountain West,2,Gianna Bender,Fr,L/DS,5-6,30,0,119,NA,2,1,9,0.111,135,25,52,417,63,NA,NA,NA,NA,27,NA,NA,NA,654,NA,"Hudsonville, MI",Hudsonville HS,NA
2024-2025,San Diego St.,Mountain West,5,Talea Mitchell,Fr,MB,6-1,26,11,91,NA,185,104,515,0.157,1,NA,NA,30,7,8,48,1,NA,217,NA,NA,NA,87,NA,"Goodyear, AZ",Millennium HS,NA
2024-2025,San Jose St.,Mountain West,14,Katie O'Sullivan,Fr,L/DS,5-6,11,0,25,NA,0,0,0,NA,3,6,8,15,1,NA,NA,NA,NA,6,NA,NA,NA,3,NA,"Pleasanton, CA",NA,NA
2024-2025,San Jose St.,Mountain West,17,Ava Martin,Fr,S,5-10,11,1,24,NA,1,0,6,0.167,108,8,10,36,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"Leawood, KS",NA,NA
2024-2025,San Jose St.,Mountain West,25,Jade Epps,Fr,MB,6-0,18,11,49,NA,57,23,141,0.241,5,NA,NA,16,NA,7,40,6,NA,84,NA,NA,NA,8,NA,"Lakewood, CA",Lakewood,NA
2024-2025,UNLV,Mountain West,1,Jada Ingram,Fr,OH,-,17,14,64,NA,89,25,218,0.294,7,NA,2,25,1,7,49,3,NA,120.5,NA,NA,NA,6,NA,"Topeka, KS",Washburn Rural,NA
2024-2025,UNLV,Mountain West,9,Kody Wengler,Fr,L/DS,-,17,0,49,NA,1,1,4,0,9,NA,1,63,3,NA,NA,NA,NA,1,NA,NA,NA,122,NA,"Honolulu, HI",Damien Memorial,NA
2024-2025,UNLV,Mountain West,12,Rheanna Deen-Jackson,Fr,MB,-,21,20,76,NA,87,25,201,0.308,8,13,32,25,1,13,77,7,NA,151.5,NA,NA,NA,14,NA,"Ft Sm Houston, TX",Atascocita,NA
2024-2025,UNLV,Mountain West,21,Basia Latos,Fr,OH,5-11,28,12,89,NA,228,98,580,0.224,18,11,24,107,12,3,30,1,NA,257,2,NA,NA,289,NA,"Lazy, Poland",School of Sports Championship,NA
2024-2025,Utah St.,Mountain West,3,Ava Napierski,Fr,MB,6-1,11,5,35,NA,31,13,77,0.234,2,NA,1,5,NA,1,26,1,NA,45,NA,NA,NA,2,NA,"Provo, UT",Orem,NA
2024-2025,Utah St.,Mountain West,5,Loryn Helgesen,Fr,OPP,6-2,22,3,66,NA,147,66,362,0.224,4,NA,NA,18,1,3,16,1,NA,158,NA,NA,NA,1,NA,"Kaysville, UT",Davis,NA
2024-2025,Utah St.,Mountain West,7,Andrea Simovski,Fr,OH,6-1,29,26,117,NA,279,153,778,0.162,29,37,39,238,32,1,30,7,NA,332,NA,NA,NA,574,NA,"Belgrade, Serbia",Sixth Belgrade General,NA
2024-2025,Utah St.,Mountain West,10,Delaney Lawson,Fr,OH,6-2,29,20,114,NA,76,72,301,0.013,21,13,29,170,43,NA,10,2,NA,94,NA,NA,NA,498,NA,"Fort Wayne, IN",Bellmont,NA
2024-2025,Utah St.,Mountain West,11,Jagoda Bialek,Fr,L/DS,5-8,27,1,103,NA,1,1,13,0,47,25,47,205,28,NA,NA,NA,NA,26,NA,NA,NA,404,NA,"Opole, Poland",Public Secondary School No. IX,NA
2024-2025,Utah St.,Mountain West,13,Kate Lijic,Fr,S,6-0,13,3,41,NA,0,0,1,0,153,5,6,51,NA,NA,NA,2,NA,5,1,NA,NA,1,NA,"Split, Croatia",5th Gymnasium Vladimir Nabor,NA
2024-2025,Utah St.,Mountain West,15,Mara Štiglic,Fr,OH,6-2,15,8,56,NA,156,72,397,0.212,3,7,6,52,19,6,24,6,NA,181,NA,NA,NA,188,NA,"Rijeka, Croatia",Haok Rijeka,NA
2024-2025,Utah St.,Mountain West,20,Kaylie Kofe,Fr,S,5-8,28,25,115,NA,51,13,141,0.27,960,32,34,229,1,2,31,3,NA,100.5,1,NA,NA,16,NA,"Idaho Falls, ID",Bonneville,NA
2024-2025,Wyoming,Mountain West,1,Rya Fingerlin,Fr,L/DS,5-7,2,0,3,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Parker, CO",Lutheran,NA
2024-2025,Wyoming,Mountain West,2,Addy Thorington,Fr,OH,6-0,3,0,4,NA,1,3,14,-0.143,NA,NA,NA,4,1,NA,NA,NA,NA,1,NA,NA,NA,6,NA,"Powell, WY",Powell,NA
2024-2025,Wyoming,Mountain West,16,Reagan Sharp,Fr,OH,6-1,7,0,11,NA,8,6,22,0.091,NA,NA,NA,4,NA,NA,11,NA,NA,13.5,NA,NA,NA,1,NA,"Southlake, TX",Keller,NA
2024-2025,Wyoming,Mountain West,18,Claire Wagstaff,Fr,RS,6-4,9,2,38,NA,76,42,195,0.174,NA,NA,NA,17,NA,2,30,2,NA,93,NA,NA,NA,2,NA,"Fort Collins, CO",Fort Collins,NA
2024-2025,Central Conn. St.,NEC,1,Annabelle Denomme,Fr,L,-,26,0,89,NA,0,3,13,-0.231,39,21,61,275,64,NA,NA,NA,NA,21,1,NA,NA,489,NA,NA,NA,NA
2024-2025,Central Conn. St.,NEC,5,Olivia Keckler,Fr,OPP,6-1,26,22,88,NA,155,82,517,0.141,7,18,29,71,3,6,22,5,NA,190,2,NA,NA,7,NA,"Easton, PA",Easton Area,NA
2024-2025,Chicago St.,NEC,11,Tarcy Mayah,Fr,MB,5-11,2,2,6,NA,2,1,6,0.167,1,NA,NA,NA,NA,NA,1,NA,NA,2.5,NA,NA,NA,NA,NA,"Katy, TX",NA,NA
2024-2025,FDU,NEC,5,Lihi Zaibert,Fr,MB,6-0,15,7,34,NA,32,15,92,0.185,1,NA,NA,4,NA,4,19,1,NA,45.5,NA,NA,NA,1,NA,"Marietta, GA",Walton,NA
2024-2025,FDU,NEC,16,Angela Marchetto,Fr,MB,6-2,21,21,81,NA,92,17,220,0.341,5,3,2,15,NA,19,66,4,NA,147,NA,NA,NA,14,NA,"Treviso, Italy",Liceo Scientifico Jacopo Da Ponte,NA
2024-2025,LIU,NEC,2,Neela Feliberty,Fr,L/DS,5-2,18,0,57,NA,0,0,1,0,3,6,15,18,NA,NA,NA,NA,NA,6,NA,NA,NA,2,NA,"Vega Baja, Puerto Rico",Colegio Adianez,NA
2024-2025,LIU,NEC,7,Paola De Chavarria,Fr,S,6-0,15,0,32,NA,4,2,12,0.167,82,2,7,30,NA,NA,2,1,NA,7,NA,NA,NA,1,NA,"Palma, Spain",Monteverde Academy,NA
2024-2025,LIU,NEC,8,Miabella Musignac,Fr,OH,5-7,29,4,96,NA,14,12,65,0.031,12,11,32,181,20,NA,1,NA,NA,25.5,NA,NA,NA,224,NA,"San Juan, Puerto Rico",Colegio Adianez,NA
2024-2025,LIU,NEC,11,Katelyn Heitert,Fr,L/DS,5-7,18,0,46,NA,0,0,0,NA,2,7,9,20,1,NA,NA,NA,NA,7,NA,NA,NA,15,NA,"Saint Louis, MO",Marquette,NA
